steering_strength,generated_text,flesch_kincaid_grade,flesch_reading_ease,avg_sentence_length,avg_syllables_per_word,sentence_count,word_count
-2.5,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles like electrons and photons. It is a very different way of thinking about the world from the way we do things in everyday life.

**Key Principles**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can behave like both waves and particles. This is hard to wrap your head around because we usually think of things as either one or the other.
2. **Uncertainty Principle**: You can't know everything about a quantum object at the same time. The more you try to measure something, the more you disturb it, and the less you know about it.
3. **Superposition**: Quantum objects can exist in many states at the same time, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: When you have two or more things that are connected in a way that lets",8.969583333333333,62.41930555555557,17.77777777777778,1.49375,9,160
-2.25,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles like electrons and photons. It is a very different way of thinking about the world from the way we do in everyday life.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can behave like both waves and particles. This is hard to wrap your head around because we usually think of things as either one or the other.
2. **Uncertainty Principle**: You can't know everything about a quantum object at the same time. The more you try to measure something, the more you disturb it, and the less you know about it.
3. **Superposition**: Quantum objects can exist in many states at the same time, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: When two or more objects are connected, what happens to one object can instantly",9.330084388185657,59.4388959212377,17.555555555555557,1.5316455696202531,9,158
-2.0,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles like electrons and photons. It is a very different way of thinking about the world from the way we do in everyday life.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can behave like both waves and particles. This is known as wave-particle duality.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, like its position and speed, at the same time with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states at the same time, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can be connected in a way that lets them affect each other even when they are really far apart.
5. **Quantization**: Energy comes in small, discrete packets called",10.326929824561404,51.104619883040954,16.88888888888889,1.638157894736842,9,152
-1.75,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It is a complex and fascinating field that has been the subject of much research and debate for many years.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, such as electrons, can behave like both waves and particles. This is known as wave-particle duality.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, such as its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states at the same time, which is known as a superposition of states.
4. **Entanglement**: Quantum objects can become ""entangled"" in a way that the state of one object is connected to the state of the other, even if they are separated by large distances.
5. **Quantization**: Quantum mechanics is",11.036777041942607,45.8174760853569,16.77777777777778,1.7019867549668874,9,151
-1.5,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It is a fundamental theory that explains how the tiny building blocks of our universe interact and behave.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they are observed.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, like its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states at the same time, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can become connected in a way that the state of one object is instantly affected by the state of the other, even if they are separated by large distances.
5. **Quantization**: Energy comes in small, discrete packets",12.769403594771244,37.57606617647059,19.125,1.7712418300653594,8,153
-1.25,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It is a fundamental theory that explains how the tiny building blocks of our universe interact and behave.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they are observed.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, like its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states at the same time, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can become connected in a way that the state of one object is instantly affected by the state of the other, even if they are separated by large distances.
5. **Quantization**: Quantum mechanics introduces a fundamental discreteness",13.309272875816998,33.70547794117647,19.125,1.8169934640522876,8,153
-1.0,"Quantum mechanics is a branch of physics that deals with the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It is a fundamental theory that explains how the tiny building blocks of our universe interact and behave.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they are observed.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, like its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can become connected in such a way that the state of one object is instantly affected by the state of the other, even if they are separated by large distances.
5. **Quantization**: Quantum mechanics introduces a fundamental discreteness in the",13.694893790849672,30.94077205882354,19.125,1.8496732026143792,8,153
-0.75,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It is a fundamental theory that explains how the physical world works at the quantum level, and it has been incredibly successful in predicting and explaining a wide range of phenomena.

**Key Principles of Quantum Mechanics**

1. **Wave-Particle Duality**: Quantum objects, such as electrons, can exhibit both wave-like and particle-like behavior depending on how they are observed.
2. **Uncertainty Principle**: It is impossible to know certain properties of a quantum object, such as its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states.
4. **Entanglement**: Quantum objects can become ""entangled"" in a way that the state of one object is dependent on the state of the other, even if they are separated by large distances.
5",14.352047315741583,32.11331210191085,22.428571428571427,1.7961783439490446,7,157
-0.5,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and fascinating field that has revolutionized our understanding of the physical world.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed.
2. **Uncertainty Principle**: It's impossible to know certain properties of a quantum object, like position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can become connected in such a way that the state of one object is instantly affected by the state of the other, even if they're separated by large distances.
5. **Quantization**: Quantum mechanics introduces a fundamental discreteness in the physical world,",14.132712585034014,26.46600765306127,18.375,1.91156462585034,8,147
-0.25,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and fascinating field that has revolutionized our understanding of the physical world.

**Key Principles:**

1. **Wave-Particle Duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed.
2. **Uncertainty Principle**: It's impossible to know certain properties of a quantum object, like position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, like spinning both clockwise and counterclockwise at the same time.
4. **Entanglement**: Quantum objects can become connected in such a way that the state of one object is dependent on the state of the other, even if they're separated by large distances.
5. **Quantization**: Quantum mechanics introduces a fundamental discreteness in the physical world, where",13.972168367346942,27.617028061224516,18.375,1.8979591836734695,8,147
0.0,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and fascinating field that has revolutionized our understanding of the physical world. Here's a simplified overview:

**Key principles:**

1. **Wave-particle duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed.
2. **Uncertainty principle**: It's impossible to know certain properties of a quantum object, like its position and momentum, simultaneously with infinite precision.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning their properties are connected, even when separated by large distances.
5. **Quantization**: Quantum mechanics introduces a fundamental discreteness in the physical world, where certain quantities, like energy, come in discrete",14.898732517482518,20.08348339160841,17.875,1.993006993006993,8,143
0.25,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and abstract field, but I'll try to break it down in simple terms.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed. This is known as wave-particle duality.
2. **Uncertainty principle**: It's impossible to know certain properties of a quantum object, like its position and momentum, simultaneously with infinite precision. The more precisely you try to measure one property, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum object can be in more than one place at the same time.
4. **Entanglement**: Quantum objects can become ""ent",10.494825503355706,46.35847986577181,14.9,1.7181208053691275,10,149
0.5,"Quantum mechanics is a branch of physics that studies the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract field, but I'll try to break it down in simple terms.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, can exhibit both wave-like and particle-like behavior. This is known as wave-particle duality.
2. **Uncertainty principle**: It's impossible to know certain properties of a quantum object, such as its position and momentum, simultaneously with infinite precision. The more precisely you measure one property, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum object can be in more than one place at the same time.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning that their properties are connected, even when",10.832000000000004,43.763000000000034,14.8,1.75,10,148
0.75,"Quantum mechanics is a fundamental branch of physics that describes the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, like electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed. This is known as wave-particle duality.
2. **Uncertainty principle**: It's impossible to precisely know certain properties of a quantum object, such as position and momentum, simultaneously. The more precisely you measure one property, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum object can be in multiple places at the same time.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning that their properties are",11.65592517006803,37.67776530612247,14.7,1.8231292517006803,10,147
1.0,"Quantum mechanics is a fundamental branch of physics that describes the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed. This is known as wave-particle duality.
2. **Uncertainty principle**: It's impossible to precisely know certain properties of a quantum object, such as position and momentum, simultaneously. The more precisely you measure one property, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum object can be in multiple places at the same time.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning that their properties",11.65592517006803,37.67776530612247,14.7,1.8231292517006803,10,147
1.25,"Quantum mechanics is a fundamental branch of physics that describes the behavior of matter and energy at the smallest scales, such as atoms and subatomic particles. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed. This challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely know certain properties of a quantum object, such as position and momentum, simultaneously. The more precisely you measure one property, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum particle can be in multiple places at once or have multiple properties at the same time.
4. **Entanglement**: Quantum objects can become ""ent",12.10164900662252,35.19459271523178,15.1,1.8476821192052981,10,151
1.5,"Quantum mechanics is a fundamental branch of physics that describes the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, can exhibit both wave-like and particle-like behavior depending on how they're observed. This challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of a quantum object, such as position and momentum, simultaneously. The more precisely you measure one, the less precisely you can know the other.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that a quantum particle can be in multiple places at once or have multiple properties simultaneously.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning their properties are correlated, regardless",13.187442953020138,27.053781879194645,14.9,1.9463087248322148,10,149
1.75,"Quantum mechanics is a fundamental branch of physics that studies the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on how they're observed. This dual nature is fundamental to quantum mechanics.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum objects, such as position and momentum, simultaneously. The act of measurement itself disturbs the system, introducing uncertainty.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that, until observed, quantum objects can exist in multiple positions, energies, or spin states at the same time.
4. **Entanglement**: Quantum objects can become ""entangled,"" meaning their",12.724611111111113,29.48150000000001,14.4,1.9236111111111112,10,144
2.0,"Quantum mechanics is a fundamental branch of physics that studies the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on how they're observed. This dual nature challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum objects, such as position and momentum, simultaneously. The act of measurement itself affects the outcome, introducing uncertainty.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, which is known as a superposition of states. This means that quantum systems can exhibit multiple properties simultaneously, such as spin up and spin down at the same time.
4. **Entanglement**: Quantum entanglement occurs when two or more quantum",13.223891891891892,26.614351351351388,14.8,1.9527027027027026,10,148
2.25,"Quantum mechanics is a fundamental branch of physics that studies the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract subject, but I'll try to provide a simplified overview.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on observation. This dual nature challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum objects simultaneously, such as position and momentum. The act of measurement inherently disturbs the system, introducing uncertainty.
3. **Superposition**: Quantum objects can exist in multiple states simultaneously, represented by linear combinations of orthogonal wave functions. This property allows for quantum parallelism and entanglement.
4. **Entanglement**: Quantum entanglement occurs when two or more particles become correlated in such a way that their properties are dependent on each other,",14.866809523809525,14.657357142857137,14.7,2.0952380952380953,10,147
2.5,"Quantum mechanics is a fundamental branch of physics that studies the behavior of matter and energy at an atomic and subatomic level. It's a complex and abstract subject, but I'll try to provide an overview of the key concepts and principles.

**Key Principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on observation. This dual nature challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum systems, such as position and momentum, simultaneously. The act of measurement inherently disturbs the system, introducing uncertainty.
3. **Superposition**: Quantum systems can exist in multiple states simultaneously, represented by linear combinations of orthogonal wave functions. This phenomenon allows quantum systems to exhibit probabilistic behavior.
4. **Entanglement**: Quantum systems can become correlated, enabling instantaneous communication between entangled particles regardless of spatial separation. This phenomenon",16.253621621621622,4.892729729729751,14.8,2.2094594594594597,10,148
2.75,"Quantum mechanics is a fundamental theory in physics that describes the behavior of matter and energy at an atomic and subatomic level. It's a complex and nuanced subject, but I'll try to provide an overview of the key concepts and principles.

**What is quantum mechanics?**

Quantum mechanics emerged as a departure from classical mechanics, which described macroscopic phenomena using deterministic principles. Quantum mechanics introduced probabilistic principles, acknowledging that particles exhibit wave-particle duality, uncertainty, and probabilistic behavior.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on observation. This dual nature challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum systems simultaneously, such as position and momentum. The act of measurement inherently disturbs the system, introducing uncertainty.
3. **Superposition**: Quantum systems can exist in multiple",15.34815047021944,8.502351097178689,13.181818181818182,2.1862068965517243,11,145
3.0,"Quantum mechanics is a fundamental theory in physics that describes the behavior of matter and energy at an atomic and subatomic level. It's a complex and nuanced subject, but I'll try to provide an overview of the key concepts and principles.

**What is quantum mechanics?**

Quantum mechanics emerged as a departure from classical mechanics, which described macroscopic phenomena using deterministic principles. Quantum mechanics introduced probabilistic principles, acknowledging that uncertainty inherent in quantum phenomena cannot be precisely predicted. This paradigm shift fundamentally altered our understanding of reality, introducing concepts such as wave-particle duality, uncertainty principle, entanglement, and superposition.

**Key principles:**

1. **Wave-particle duality**: Quantum objects exhibit both wave-like and particle-like behavior. For instance, electrons exhibit wave-like properties in diffraction experiments, while exhibiting particle-like behavior in scattering experiments.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties simultaneously, such as position and momentum. The act of measurement inherently",16.51297464440322,0.474990723562172,13.363636363636363,2.2789115646258504,11,147
3.25,"Quantum mechanics is a fundamental theory in physics that describes the behavior of matter and energy at an atomic and subatomic level. It's a complex subject, but I'll try to provide an overview of its core principles and concepts.

**Key principles:**

1. **Wave-particle duality**: Quantum objects, such as electrons, photons, and atoms, exhibit both wave-like and particle-like behavior depending on observation. This dual nature challenges classical notions of determinism and locality.
2. **Uncertainty principle**: It's impossible to precisely measure certain properties of quantum systems simultaneously, such as position and momentum. The act of measurement inherently disturbs the system, introducing uncertainty.
3. **Superposition**: Quantum systems can exist in multiple states simultaneously, exhibiting probabilistic behavior. This concept challenges classical notions of determinism and classical notions of discrete states.
4. **Entanglement**: Quantum systems can become correlated, allowing instantaneous correlations between spatially separated entities. This phenomenon transcends classical notions of locality",15.710253555967842,6.230092764378497,13.363636363636363,2.2108843537414966,11,147
3.5,Quantum mechanics is a fundamental theory in physics that attempts to elucidate phenomena observed at discrete spatial scales ranging approximately between approximately equivalent classical domains preceding quantum domains analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous analogous,106.08858585858586,-312.88045454545454,198.0,3.7676767676767677,1,198
3.75,Quantum mechanics is a fundamental theory in physics that attempts to elucidate phenomena observed at discrete spatial scales comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions comparable spatial dimensions,95.95727272727272,-240.24409090909086,198.0,2.909090909090909,1,198
4.0,Quantum mechanics is a fundamental theory in physics that attempts to elucidate phenomena observed within constituent constituent subsystem comprising constituent constituent subsystem constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent constituent,106.98252525252525,-319.2895454545454,198.0,3.8434343434343434,1,198
